dataset,case_id,knn_k1,knn_k5,knn_k10
totalseg,s0370,0.008545614778995514,0.011342819780111313,0.013675377704203129
totalseg,s0371,0.011462682858109474,0.01390516385436058,0.015049666166305542
totalseg,s0375,0.00815228745341301,0.009345903992652893,0.010034552775323391
totalseg,s0376,0.020809609442949295,0.02218499965965748,0.023658059537410736
totalseg,s0377,0.013010851107537746,0.016041401773691177,0.016949620097875595
totalseg,s0381,0.02065599337220192,0.021982580423355103,0.022329656407237053
totalseg,s0383,0.015208577737212181,0.017539622262120247,0.018407780677080154
totalseg,s0385,0.020821155980229378,0.02323511615395546,0.02433139458298683
totalseg,s0389,0.018374158069491386,0.021068202331662178,0.021781373769044876
totalseg,s0393,0.01717148721218109,0.01843933016061783,0.019321773201227188
totalseg,s0399,0.0202921275049448,0.020857451483607292,0.021375924348831177
totalseg,s0402,0.010629885829985142,0.011421266943216324,0.01252075843513012
totalseg,s0408,0.007578427437692881,0.008200873620808125,0.009195595979690552
totalseg,s0412,0.00733117526397109,0.01156498584896326,0.013375175185501575
totalseg,s0418,0.05342356860637665,0.060140155255794525,0.06131582707166672
totalseg,s0419,0.010128369554877281,0.011586428619921207,0.012133467011153698
totalseg,s0420,0.020281849429011345,0.022120831534266472,0.023176217451691628
totalseg,s0421,0.013346117921173573,0.015138852410018444,0.016156885772943497
totalseg,s0423,0.008881702087819576,0.00939406082034111,0.010252847336232662
totalseg,s0426,0.011633793823421001,0.015934929251670837,0.016873739659786224
totalseg,s0429,0.00817003846168518,0.009487714618444443,0.010032533667981625
totalseg,s0431,0.01113895419985056,0.012173726223409176,0.01453088503330946
totalseg,s0436,0.012832840904593468,0.015095232054591179,0.01595781370997429
totalseg,s0440,0.009292438626289368,0.010501524433493614,0.011495656333863735
totalseg,s0442,0.01261957362294197,0.014126339927315712,0.01499233115464449
totalseg,s0443,0.0269278846681118,0.02837073802947998,0.029351577162742615
totalseg,s0446,0.010481206700205803,0.011798003688454628,0.012414611876010895
totalseg,s0447,0.0074301245622336864,0.008619857020676136,0.009653635323047638
totalseg,s0454,0.01020854152739048,0.012699509039521217,0.014633032493293285
totalseg,s0456,0.007961264811456203,0.00947754830121994,0.010432682000100613
totalseg,s0461,0.00738579360768199,0.008313109166920185,0.009138667955994606
totalseg,s0467,0.008515672758221626,0.009134689345955849,0.009982344694435596
totalseg,s0468,0.007336914539337158,0.010001400485634804,0.0104651665315032
totalseg,s0472,0.008331626653671265,0.008579879067838192,0.009518840350210667
totalseg,s0475,0.008981461636722088,0.009335121139883995,0.010707964189350605
totalseg,s0476,0.008847209624946117,0.010046294890344143,0.011857585981488228
totalseg,s0477,0.010646099224686623,0.012447722256183624,0.013839950785040855
totalseg,s0483,0.008033443242311478,0.00851941853761673,0.00926207471638918
totalseg,s0484,0.008062761276960373,0.009890199638903141,0.011072191409766674
totalseg,s0487,0.019649462774395943,0.021146059036254883,0.022386476397514343
totalseg,s0498,0.013907834887504578,0.015166537836194038,0.015970509499311447
totalseg,s0500,0.008514177985489368,0.009702125564217567,0.010754999704658985
totalseg,s0502,0.012670197524130344,0.013710791245102882,0.014557579532265663
totalseg,s0506,0.00978337973356247,0.013824660331010818,0.014975883066654205
totalseg,s0507,0.011448657140135765,0.01178475096821785,0.013202143833041191
totalseg,s0510,0.016414310783147812,0.01812197081744671,0.019179649651050568
totalseg,s0511,0.008273442275822163,0.01065952330827713,0.011966372840106487
totalseg,s0516,0.011808470822870731,0.013433542102575302,0.01468817051500082
totalseg,s0519,0.007720501162111759,0.009529203176498413,0.010162054561078548
totalseg,s0536,0.009980768896639347,0.011303409934043884,0.012034434825181961
totalseg,s0543,0.008723744191229343,0.009134983643889427,0.009967816062271595
totalseg,s0546,0.007389230653643608,0.00851502362638712,0.010205116122961044
totalseg,s0548,0.012540586292743683,0.013585681095719337,0.014008239842951298
totalseg,s0549,0.006950661540031433,0.00805249996483326,0.009535307995975018
